year,month,day,statefips,State,gps_retail_and_recreation,gps_grocery_and_pharmacy,gps_parks,gps_transit_stations,gps_workplaces,gps_residential,gps_away_from_home
2020,6,3,31,NE,-0.119,0.05,1.17,0.0257,-0.246,0.0914,-0.107
2020,6,3,32,NV,-0.239,-0.0386,-0.264,-0.411,-0.369,0.126,-0.153
2020,6,3,33,NH,-0.0986,0.00143,1.02,-0.17,-0.297,0.116,-0.133
2020,6,3,34,NJ,-0.399,-0.0814,0.923,-0.507,-0.389,0.167,-0.195
2020,6,3,35,NM,-0.163,0.0486,0.259,-0.146,-0.29,0.109,-0.13
2020,6,3,36,NY,-0.434,-0.0829,0.303,-0.546,-0.4,0.164,-0.192
2020,6,3,37,NC,-0.127,0.0229,0.584,-0.246,-0.269,0.0914,-0.106
2020,6,3,38,ND,-0.0386,0.0586,.,-0.0414,-0.194,0.0514,-0.0531
2020,6,3,39,OH,-0.0771,0.0429,1.5,-0.0629,-0.269,0.0829,-0.0923
2020,6,3,40,OK,0.00286,0.113,0.861,0.0543,-0.221,0.0571,-0.0631
2020,6,3,41,OR,-0.184,0.0114,0.691,-0.25,-0.317,0.0986,-0.118
2020,6,3,42,PA,-0.244,-0.0457,0.723,-0.397,-0.327,0.12,-0.139
2020,6,3,44,RI,-0.137,-0.0371,1.4,-0.43,-0.317,0.119,-0.138
2020,6,3,45,SC,-0.0457,0.0557,0.456,0.0143,-0.231,0.0743,-0.0871
2020,6,3,46,SD,0.00286,0.21,2.29,0.134,-0.2,0.0586,-0.0643
2020,6,3,47,TN,-0.0386,0.0643,0.864,-0.141,-0.239,0.0643,-0.0712
2020,6,3,48,TX,-0.139,-0.02,0.101,-0.279,-0.287,0.107,-0.126
2020,6,3,49,UT,-0.104,0.111,1.32,-0.277,-0.304,0.0886,-0.101
2020,6,3,50,VT,-0.2,-0.0729,0.709,-0.333,-0.327,0.111,-0.127
2020,6,3,51,VA,-0.216,-0.02,0.62,-0.344,-0.333,0.126,-0.146
2020,6,3,53,WA,-0.273,-0.0343,0.661,-0.403,-0.366,0.126,-0.152
2020,6,3,54,WV,0.00286,0.0857,0.701,0.0571,-0.229,0.06,-0.0661
2020,6,3,55,WI,-0.109,0.0614,1.7,-0.0771,-0.244,0.0914,-0.101
2020,6,3,56,WY,0.0314,0.181,1.41,0.226,-0.184,0.04,-0.0428
2020,6,4,1,AL,-0.0557,0.0657,0.514,-0.00429,-0.226,0.0714,-0.0819
2020,6,4,2,AK,0.0571,0.144,1.26,-0.174,-0.2,0.0543,-0.0594
2020,6,4,4,AZ,-0.203,-0.0543,-0.183,-0.294,-0.299,0.104,-0.125
2020,6,4,5,AR,-0.0186,0.107,1.05,-0.01,-0.219,0.0571,-0.0648
2020,6,4,6,CA,-0.394,-0.0743,-0.09,-0.423,-0.35,0.147,-0.178
2020,6,4,8,CO,-0.179,0.00143,0.667,-0.33,-0.319,0.104,-0.123
2020,6,4,9,CT,-0.179,-0.0571,0.896,-0.313,-0.317,0.124,-0.143
2020,6,4,10,DE,-0.171,-0.0286,.,-0.279,-0.307,0.114,-0.134
2020,6,4,11,DC,-0.541,-0.229,-0.291,-0.666,-0.507,0.194,-0.227
2020,6,4,12,FL,-0.236,-0.101,-0.237,-0.431,-0.287,0.111,-0.134
2020,6,4,13,GA,-0.127,-0.00286,0.451,-0.377,-0.291,0.0971,-0.114
2020,6,4,15,HI,-0.389,-0.183,-0.35,-0.61,-0.329,0.139,-0.168
2020,6,4,16,ID,0.0186,0.144,.,0.117,-0.22,0.0414,-0.0442
2020,6,4,17,IL,-0.247,-0.0329,0.627,-0.361,-0.337,0.12,-0.138
2020,6,4,18,IN,-0.0371,0.07,1.53,0.01,-0.247,0.0743,-0.0826
2020,6,4,19,IA,-0.0843,0.189,1.82,0.0214,-0.23,0.0729,-0.0811
2020,6,4,20,KS,-0.0643,0.0414,1.5,0.06,-0.236,0.0629,-0.0709
2020,6,4,21,KY,-0.0771,0.106,1.06,-0.0843,-0.261,0.0757,-0.084
2020,6,4,22,LA,-0.119,0.0386,0.0671,-0.204,-0.241,0.0786,-0.0928
2020,6,4,23,ME,-0.12,0.0529,1.25,-0.191,-0.25,0.08,-0.0916
2020,6,4,24,MD,-0.23,-0.0614,1.03,-0.363,-0.376,0.15,-0.175
2020,6,4,25,MA,-0.293,-0.103,0.723,-0.536,-0.384,0.15,-0.175
2020,6,4,26,MI,-0.196,-0.00429,1.59,-0.236,-0.321,0.107,-0.122
2020,6,4,27,MN,-0.211,0.0557,1.31,-0.45,-0.331,0.114,-0.131
2020,6,4,28,MS,0.0114,0.0757,0.43,0.0171,-0.21,0.06,-0.0699
2020,6,4,29,MO,-0.0429,0.0829,1.09,-0.101,-0.237,0.0643,-0.0706
2020,6,4,30,MT,0.02,0.193,1.34,0.0386,-0.189,0.0271,-0.0268
2020,6,4,31,NE,-0.113,0.06,1.17,0.0243,-0.244,0.09,-0.106
2020,6,4,32,NV,-0.23,-0.0357,-0.249,-0.401,-0.363,0.121,-0.149
2020,6,4,33,NH,-0.0929,0.00857,1.1,-0.164,-0.294,0.111,-0.128
2020,6,4,34,NJ,-0.39,-0.0686,1.01,-0.501,-0.386,0.164,-0.192
2020,6,4,35,NM,-0.153,0.0543,0.263,-0.144,-0.287,0.106,-0.127
2020,6,4,36,NY,-0.429,-0.0771,0.359,-0.541,-0.396,0.161,-0.189
2020,6,4,37,NC,-0.12,0.03,0.629,-0.237,-0.267,0.0886,-0.103
2020,6,4,38,ND,-0.0343,0.06,1.52,-0.04,-0.191,0.0486,-0.0502
2020,6,4,39,OH,-0.0771,0.0443,1.49,-0.0629,-0.266,0.0814,-0.0909
2020,6,4,40,OK,0.00714,0.117,0.893,0.0586,-0.221,0.0543,-0.0603
2020,6,4,41,OR,-0.18,0.0143,0.68,-0.247,-0.316,0.0971,-0.117
2020,6,4,42,PA,-0.239,-0.04,0.757,-0.391,-0.326,0.117,-0.136
2020,6,4,44,RI,-0.121,-0.0286,1.6,-0.42,-0.314,0.114,-0.134
2020,6,4,45,SC,-0.04,0.06,0.48,0.0229,-0.23,0.0714,-0.0842
2020,6,4,46,SD,0.00857,0.216,2.33,0.14,-0.199,0.0571,-0.0629
2020,6,4,47,TN,-0.0357,0.0686,0.88,-0.14,-0.239,0.0643,-0.0712
2020,6,4,48,TX,-0.136,-0.0171,0.113,-0.274,-0.286,0.104,-0.123
2020,6,4,49,UT,-0.106,0.111,1.32,-0.274,-0.303,0.0871,-0.0996
2020,6,4,50,VT,-0.196,-0.0671,0.764,-0.331,-0.323,0.109,-0.124
2020,6,4,51,VA,-0.21,-0.0129,0.656,-0.339,-0.331,0.123,-0.143
2020,6,4,53,WA,-0.27,-0.0314,0.636,-0.403,-0.364,0.124,-0.15
2020,6,4,54,WV,0.00571,0.0871,0.7,0.0571,-0.226,0.0586,-0.0647
2020,6,4,55,WI,-0.0943,0.0757,1.88,-0.0586,-0.24,0.0857,-0.0952
2020,6,4,56,WY,0.0371,0.19,1.45,0.227,-0.183,0.0386,-0.0413
2020,6,5,1,AL,-0.0571,0.0657,0.509,-0.00429,-0.226,0.0714,-0.0819
2020,6,5,2,AK,0.0614,0.149,1.27,-0.166,-0.199,0.0529,-0.058
2020,6,5,4,AZ,-0.201,-0.0529,-0.184,-0.294,-0.299,0.104,-0.125
2020,6,5,5,AR,-0.0171,0.111,1.05,-0.0114,-0.221,0.0557,-0.0634
2020,6,5,6,CA,-0.389,-0.07,-0.0914,-0.421,-0.349,0.146,-0.177
2020,6,5,8,CO,-0.174,0.00571,0.686,-0.329,-0.317,0.101,-0.12
2020,6,5,9,CT,-0.17,-0.05,0.88,-0.31,-0.316,0.121,-0.14
2020,6,5,10,DE,-0.157,-0.0186,.,-0.273,-0.306,0.11,-0.129
2020,6,5,11,DC,-0.541,-0.229,-0.296,-0.664,-0.506,0.194,-0.227
2020,6,5,12,FL,-0.234,-0.103,-0.247,-0.431,-0.287,0.11,-0.132
2020,6,5,13,GA,-0.126,0,0.456,-0.376,-0.291,0.0957,-0.112
2020,6,5,15,HI,-0.383,-0.179,-0.349,-0.613,-0.324,0.136,-0.165
2020,6,5,16,ID,0.0243,0.144,.,0.111,-0.221,0.04,-0.0428
2020,6,5,17,IL,-0.243,-0.03,0.623,-0.36,-0.334,0.117,-0.135
2020,6,5,18,IN,-0.0329,0.0757,1.58,0.01,-0.247,0.0714,-0.0798
2020,6,5,19,IA,-0.0829,0.196,1.84,0.0214,-0.23,0.07,-0.0784
2020,6,5,20,KS,-0.0614,0.0443,1.46,0.0571,-0.237,0.0629,-0.0709
2020,6,5,21,KY,-0.0729,0.111,1.09,-0.08,-0.261,0.0729,-0.0812
2020,6,5,22,LA,-0.113,0.0486,0.08,-0.2,-0.24,0.0771,-0.0914
2020,6,5,23,ME,-0.11,0.0571,1.31,-0.173,-0.25,0.0771,-0.0888
2020,6,5,24,MD,-0.229,-0.06,1.01,-0.363,-0.373,0.149,-0.174
2020,6,5,25,MA,-0.289,-0.0971,0.736,-0.533,-0.381,0.149,-0.174
2020,6,5,26,MI,-0.187,0.00571,1.68,-0.229,-0.319,0.101,-0.117
2020,6,5,27,MN,-0.193,0.0686,1.41,-0.441,-0.326,0.109,-0.125
2020,6,5,28,MS,0.0114,0.0757,0.429,0.0171,-0.211,0.0586,-0.0685
2020,6,5,29,MO,-0.0429,0.0829,1.06,-0.101,-0.237,0.0643,-0.0706
2020,6,5,30,MT,0.0271,0.197,1.34,0.0443,-0.189,0.0257,-0.0254
2020,6,5,31,NE,-0.109,0.0657,1.15,0.02,-0.244,0.0886,-0.104
2020,6,5,32,NV,-0.22,-0.0314,-0.224,-0.39,-0.359,0.117,-0.144
2020,6,5,33,NH,-0.0857,0.0171,1.17,-0.166,-0.291,0.107,-0.124
2020,6,5,34,NJ,-0.387,-0.0629,0.979,-0.5,-0.383,0.163,-0.191
2020,6,5,35,NM,-0.144,0.06,0.269,-0.14,-0.286,0.103,-0.124
2020,6,5,36,NY,-0.424,-0.0729,0.36,-0.541,-0.391,0.157,-0.185
2020,6,5,37,NC,-0.111,0.0386,0.684,-0.23,-0.266,0.0843,-0.099
2020,6,5,38,ND,-0.0314,0.0643,1.58,-0.0386,-0.191,0.0457,-0.0475
2020,6,5,39,OH,-0.07,0.0543,1.61,-0.0557,-0.264,0.0771,-0.0868
2020,6,5,40,OK,0.00857,0.121,0.889,0.06,-0.221,0.0529,-0.0589
2020,6,5,41,OR,-0.174,0.0171,0.649,-0.247,-0.316,0.0957,-0.115
2020,6,5,42,PA,-0.23,-0.0357,0.78,-0.384,-0.324,0.113,-0.132
2020,6,5,44,RI,-0.111,-0.0243,1.65,-0.406,-0.313,0.111,-0.131
2020,6,5,45,SC,-0.0329,0.0671,0.514,0.0371,-0.23,0.0686,-0.0814
2020,6,5,46,SD,0.0143,0.226,2.38,0.147,-0.197,0.0557,-0.0615
2020,6,5,47,TN,-0.0357,0.0686,0.883,-0.139,-0.239,0.0643,-0.0712
2020,6,5,48,TX,-0.134,-0.0157,0.111,-0.273,-0.286,0.103,-0.121
2020,6,5,49,UT,-0.104,0.111,1.31,-0.271,-0.303,0.0857,-0.0982
2020,6,5,50,VT,-0.186,-0.0557,0.877,-0.329,-0.32,0.103,-0.119
2020,6,5,51,VA,-0.206,-0.00857,0.67,-0.334,-0.33,0.12,-0.14
2020,6,5,53,WA,-0.266,-0.03,0.584,-0.401,-0.363,0.124,-0.15
2020,6,5,54,WV,0.0114,0.09,0.703,0.0643,-0.226,0.0571,-0.0633
2020,6,5,55,WI,-0.0871,0.0814,1.93,-0.0571,-0.239,0.0829,-0.0925
2020,6,5,56,WY,0.04,0.193,1.5,0.229,-0.184,0.0371,-0.0399
2020,6,6,1,AL,-0.0571,0.0671,0.48,-0.00571,-0.23,0.0714,-0.0819
2020,6,6,2,AK,0.0671,0.154,1.33,-0.149,-0.201,0.0514,-0.0555
2020,6,6,4,AZ,-0.197,-0.05,-0.173,-0.293,-0.3,0.103,-0.122
2020,6,6,5,AR,-0.0157,0.114,1.04,-0.01,-0.226,0.0557,-0.0634
2020,6,6,6,CA,-0.381,-0.0657,-0.08,-0.417,-0.349,0.143,-0.172
2020,6,6,8,CO,-0.173,0.00571,0.663,-0.333,-0.32,0.101,-0.12
2020,6,6,9,CT,-0.164,-0.0457,0.846,-0.309,-0.316,0.121,-0.14
2020,6,6,10,DE,-0.139,-0.00714,.,-0.28,-0.303,0.107,-0.124
2020,6,6,11,DC,-0.537,-0.224,-0.251,-0.634,-0.511,0.191,-0.222
2020,6,6,12,FL,-0.237,-0.109,-0.293,-0.439,-0.291,0.111,-0.135
2020,6,6,13,GA,-0.123,0,0.46,-0.373,-0.296,0.0957,-0.112
2020,6,6,15,HI,-0.377,-0.176,-0.347,-0.611,-0.321,0.134,-0.162
2020,6,6,16,ID,0.0286,0.14,.,0.0986,-0.226,0.0414,-0.0453
2020,6,6,17,IL,-0.239,-0.0257,0.633,-0.357,-0.334,0.116,-0.133
2020,6,6,18,IN,-0.03,0.08,1.6,0.00714,-0.249,0.07,-0.0773
2020,6,6,19,IA,-0.08,0.204,1.93,0.0243,-0.231,0.0671,-0.0734
2020,6,6,20,KS,-0.06,0.0457,1.46,0.0486,-0.243,0.0629,-0.0709
2020,6,6,21,KY,-0.0714,0.113,1.09,-0.0829,-0.264,0.0729,-0.0812
2020,6,6,22,LA,-0.11,0.0614,0.0557,-0.201,-0.243,0.0771,-0.0914
2020,6,6,23,ME,-0.107,0.0571,1.29,-0.161,-0.251,0.0771,-0.0888
2020,6,6,24,MD,-0.224,-0.0543,0.999,-0.36,-0.373,0.146,-0.169
2020,6,6,25,MA,-0.29,-0.0986,0.691,-0.536,-0.384,0.149,-0.174
2020,6,6,26,MI,-0.181,0.0143,1.83,-0.224,-0.317,0.0971,-0.109
2020,6,6,27,MN,-0.18,0.0686,1.44,-0.439,-0.32,0.106,-0.12
2020,6,6,28,MS,0.0129,0.0814,0.417,0.0186,-0.213,0.0586,-0.0685
2020,6,6,29,MO,-0.0429,0.0843,1.06,-0.104,-0.24,0.0643,-0.0706
2020,6,6,30,MT,0.0314,0.193,1.23,0.0414,-0.19,0.0286,-0.0304
2020,6,6,31,NE,-0.0986,0.0771,1.28,0.0286,-0.246,0.0829,-0.0944
2020,6,6,32,NV,-0.209,-0.0243,-0.199,-0.374,-0.356,0.113,-0.137
2020,6,6,33,NH,-0.0829,0.02,1.2,-0.167,-0.293,0.106,-0.122
2020,6,6,34,NJ,-0.384,-0.0571,0.971,-0.499,-0.383,0.161,-0.189
2020,6,6,35,NM,-0.134,0.0671,0.271,-0.139,-0.286,0.1,-0.119
2020,6,6,36,NY,-0.421,-0.07,0.356,-0.541,-0.391,0.156,-0.183
2020,6,6,37,NC,-0.11,0.0414,0.717,-0.231,-0.269,0.0814,-0.094
2020,6,6,38,ND,-0.0329,0.0571,1.45,-0.0557,-0.196,0.05,-0.055
2020,6,6,39,OH,-0.0686,0.0586,1.67,-0.0571,-0.267,0.0743,-0.0817
2020,6,6,40,OK,0.00857,0.123,0.889,0.0571,-0.226,0.0514,-0.0564
2020,6,6,41,OR,-0.164,0.0286,0.687,-0.243,-0.314,0.0943,-0.113
2020,6,6,42,PA,-0.224,-0.0357,0.793,-0.376,-0.323,0.11,-0.127
2020,6,6,44,RI,-0.109,-0.0257,1.61,-0.411,-0.314,0.11,-0.128
2020,6,6,45,SC,-0.03,0.07,0.55,0.0486,-0.231,0.0671,-0.0789
2020,6,6,46,SD,0.0157,0.226,2.36,0.156,-0.2,0.0571,-0.064
2020,6,6,47,TN,-0.0343,0.07,0.893,-0.14,-0.243,0.0643,-0.0712
2020,6,6,48,TX,-0.133,-0.0143,0.111,-0.274,-0.29,0.103,-0.121
2020,6,6,49,UT,-0.104,0.106,1.22,-0.277,-0.307,0.0871,-0.101
2020,6,6,50,VT,-0.183,-0.0529,0.867,-0.337,-0.321,0.103,-0.119
2020,6,6,51,VA,-0.2,-0.00429,0.69,-0.326,-0.331,0.117,-0.135
2020,6,6,53,WA,-0.25,-0.0157,0.687,-0.389,-0.359,0.12,-0.143
2020,6,6,54,WV,0.0129,0.0929,0.707,0.08,-0.227,0.0557,-0.0608
2020,6,6,55,WI,-0.0814,0.0857,2.02,-0.0529,-0.239,0.08,-0.0875
2020,6,6,56,WY,0.0371,0.187,1.46,0.221,-0.189,0.04,-0.045
2020,6,7,1,AL,-0.0657,0.0586,0.419,-0.02,-0.234,0.0743,-0.0877
2020,6,7,2,AK,0.0757,0.161,1.43,-0.129,-0.201,0.0486,-0.0497
2020,6,7,4,AZ,-0.191,-0.05,-0.154,-0.29,-0.3,0.101,-0.119
2020,6,7,5,AR,-0.0157,0.114,1.04,-0.00857,-0.229,0.0557,-0.0634
2020,6,7,6,CA,-0.37,-0.0571,-0.0629,-0.41,-0.347,0.141,-0.169
2020,6,7,8,CO,-0.166,0.0114,0.706,-0.33,-0.32,0.0986,-0.115
2020,6,7,9,CT,-0.157,-0.04,0.869,-0.306,-0.317,0.12,-0.138
2020,6,7,10,DE,-0.119,0.00286,.,-0.273,-0.301,0.104,-0.119
2020,6,7,11,DC,-0.533,-0.216,-0.244,-0.629,-0.514,0.19,-0.219
2020,6,7,12,FL,-0.239,-0.111,-0.331,-0.441,-0.294,0.113,-0.138
2020,6,7,13,GA,-0.121,-0.00143,0.454,-0.37,-0.299,0.0957,-0.112
2020,6,7,15,HI,-0.373,-0.176,-0.353,-0.611,-0.321,0.134,-0.162
2020,6,7,16,ID,0.0229,0.131,.,0.0843,-0.231,0.0457,-0.054
2020,6,7,17,IL,-0.226,-0.01,0.666,-0.354,-0.331,0.113,-0.127
2020,6,7,18,IN,-0.0257,0.0871,1.65,0.00857,-0.25,0.0686,-0.0744
2020,6,7,19,IA,-0.0743,0.214,2,0.0271,-0.233,0.0657,-0.0704
2020,6,7,20,KS,-0.0586,0.0443,1.44,0.0443,-0.247,0.0614,-0.068
2020,6,7,21,KY,-0.0686,0.114,1.1,-0.0829,-0.267,0.0714,-0.0783
2020,6,7,22,LA,-0.137,0.0429,-0.04,-0.224,-0.26,0.0843,-0.106
2020,6,7,23,ME,-0.101,0.0571,1.3,-0.151,-0.251,0.0757,-0.0859
2020,6,7,24,MD,-0.219,-0.0486,1.03,-0.356,-0.371,0.144,-0.166
2020,6,7,25,MA,-0.293,-0.1,0.649,-0.54,-0.384,0.149,-0.174
2020,6,7,26,MI,-0.173,0.0214,1.94,-0.216,-0.317,0.0943,-0.103
2020,6,7,27,MN,-0.166,0.0786,1.44,-0.437,-0.317,0.104,-0.117
2020,6,7,28,MS,-0.00571,0.07,0.346,0.00429,-0.221,0.0629,-0.0772
2020,6,7,29,MO,-0.0429,0.0857,1.04,-0.103,-0.243,0.0643,-0.0706
2020,6,7,30,MT,0.0357,0.193,1.18,0.04,-0.191,0.0314,-0.0363
2020,6,7,31,NE,-0.09,0.0814,1.27,0.0257,-0.247,0.0814,-0.0915
2020,6,7,32,NV,-0.196,-0.02,-0.179,-0.36,-0.351,0.11,-0.131
2020,6,7,33,NH,-0.08,0.0229,1.22,-0.174,-0.293,0.104,-0.119
2020,6,7,34,NJ,-0.379,-0.0514,1.02,-0.496,-0.381,0.159,-0.183
2020,6,7,35,NM,-0.124,0.0743,0.286,-0.134,-0.283,0.0971,-0.114
2020,6,7,36,NY,-0.413,-0.0629,0.404,-0.536,-0.39,0.153,-0.177
2020,6,7,37,NC,-0.107,0.0429,0.71,-0.23,-0.271,0.08,-0.0911
2020,6,7,38,ND,-0.0314,0.0586,1.49,-0.0643,-0.2,0.0514,-0.0579
2020,6,7,39,OH,-0.0643,0.0614,1.76,-0.0543,-0.269,0.0714,-0.0759
2020,6,7,40,OK,0.00857,0.123,0.877,0.0514,-0.23,0.0514,-0.0564
2020,6,7,41,OR,-0.163,0.0286,0.64,-0.249,-0.317,0.0957,-0.116
2020,6,7,42,PA,-0.214,-0.03,0.847,-0.364,-0.32,0.106,-0.118
2020,6,7,44,RI,-0.104,-0.0243,1.58,-0.409,-0.316,0.109,-0.125
2020,6,7,45,SC,-0.0229,0.0729,0.556,0.0629,-0.234,0.0657,-0.076
2020,6,7,46,SD,0.02,0.233,2.37,0.169,-0.201,0.0571,-0.064
2020,6,7,47,TN,-0.0329,0.07,0.889,-0.14,-0.246,0.0643,-0.0712
2020,6,7,48,TX,-0.129,-0.01,0.124,-0.273,-0.293,0.101,-0.119
2020,6,7,49,UT,-0.11,0.0929,1.09,-0.277,-0.309,0.09,-0.107
2020,6,7,50,VT,-0.174,-0.0471,0.966,-0.307,-0.319,0.1,-0.113
2020,6,7,51,VA,-0.194,0,0.719,-0.32,-0.331,0.116,-0.132
2020,6,7,53,WA,-0.24,-0.0129,0.709,-0.384,-0.357,0.119,-0.14
2020,6,7,54,WV,0.0157,0.0986,0.744,0.0929,-0.229,0.0543,-0.0579
2020,6,7,55,WI,-0.0743,0.0871,2.04,-0.0471,-0.24,0.0786,-0.0846
2020,6,7,56,WY,0.0357,0.18,1.45,0.224,-0.193,0.0414,-0.0479
2020,6,8,1,AL,-0.0786,0.0457,0.367,-0.0329,-0.234,0.0771,-0.0911
2020,6,8,2,AK,0.0671,0.149,1.41,-0.124,-0.201,0.0486,-0.0497
2020,6,8,4,AZ,-0.187,-0.0514,-0.129,-0.287,-0.3,0.1,-0.118
2020,6,8,5,AR,-0.0329,0.0986,0.956,-0.0186,-0.23,0.06,-0.0685
2020,6,8,6,CA,-0.357,-0.05,-0.0357,-0.404,-0.344,0.137,-0.164
2020,6,8,8,CO,-0.164,0.01,0.721,-0.329,-0.319,0.0971,-0.113
2020,6,8,9,CT,-0.151,-0.0371,0.926,-0.3,-0.316,0.119,-0.136
2020,6,8,10,DE,-0.111,0.00857,.,-0.269,-0.299,0.103,-0.117
2020,6,8,11,DC,-0.529,-0.203,-0.233,-0.627,-0.511,0.189,-0.217
2020,6,8,12,FL,-0.24,-0.116,-0.333,-0.441,-0.293,0.113,-0.138
2020,6,8,13,GA,-0.124,-0.00571,0.439,-0.37,-0.297,0.0971,-0.114
2020,6,8,15,HI,-0.37,-0.176,-0.357,-0.613,-0.32,0.133,-0.161
2020,6,8,16,ID,0.0186,0.126,.,0.0729,-0.231,0.0471,-0.0557
2020,6,8,17,IL,-0.211,-0.00143,0.727,-0.343,-0.324,0.109,-0.122
2020,6,8,18,IN,-0.0229,0.0886,1.7,0.01,-0.249,0.0671,-0.0727
2020,6,8,19,IA,-0.07,0.214,2.05,0.0329,-0.231,0.0629,-0.0671
2020,6,8,20,KS,-0.06,0.0429,1.43,0.0414,-0.247,0.0614,-0.068
2020,6,8,21,KY,-0.0714,0.11,1.1,-0.0814,-0.267,0.0714,-0.0783
2020,6,8,22,LA,-0.156,0.0243,-0.0957,-0.244,-0.271,0.0929,-0.116
2020,6,8,23,ME,-0.0986,0.06,1.39,-0.147,-0.251,0.0729,-0.0826
2020,6,8,24,MD,-0.217,-0.0471,1.05,-0.354,-0.369,0.143,-0.164
2020,6,8,25,MA,-0.287,-0.0957,0.72,-0.536,-0.381,0.146,-0.17
2020,6,8,26,MI,-0.161,0.0243,2.04,-0.211,-0.313,0.0914,-0.0999
2020,6,8,27,MN,-0.164,0.0786,1.46,-0.429,-0.314,0.103,-0.116
2020,6,8,28,MS,-0.0286,0.0529,0.266,-0.0114,-0.229,0.07,-0.0857
2020,6,8,29,MO,-0.0457,0.0814,1.03,-0.106,-0.243,0.0657,-0.0723
2020,6,8,30,MT,0.0329,0.189,1.12,0.0414,-0.193,0.0357,-0.0413
2020,6,8,31,NE,-0.0829,0.0857,1.3,0.0271,-0.246,0.0786,-0.0882
2020,6,8,32,NV,-0.187,-0.02,-0.147,-0.349,-0.35,0.107,-0.128
2020,6,8,33,NH,-0.0729,0.0271,1.32,-0.171,-0.291,0.103,-0.117
2020,6,8,34,NJ,-0.373,-0.0486,1.07,-0.494,-0.379,0.157,-0.181
2020,6,8,35,NM,-0.124,0.0743,0.296,-0.136,-0.283,0.0957,-0.112
2020,6,8,36,NY,-0.407,-0.0586,0.443,-0.533,-0.387,0.15,-0.174
2020,6,8,37,NC,-0.109,0.04,0.699,-0.231,-0.273,0.08,-0.0911
2020,6,8,38,ND,-0.0314,0.05,1.47,-0.0657,-0.199,0.0529,-0.0596
2020,6,8,39,OH,-0.0643,0.0629,1.79,-0.0543,-0.267,0.0714,-0.0759
2020,6,8,40,OK,0.00429,0.116,0.873,0.05,-0.23,0.0514,-0.0564
2020,6,8,41,OR,-0.167,0.0214,0.594,-0.253,-0.317,0.0971,-0.118
2020,6,8,42,PA,-0.204,-0.0243,0.887,-0.353,-0.317,0.103,-0.114
2020,6,8,44,RI,-0.1,-0.0286,1.73,-0.404,-0.314,0.107,-0.124
2020,6,8,45,SC,-0.0257,0.0686,0.543,0.0643,-0.234,0.0671,-0.0777
2020,6,8,46,SD,0.0214,0.23,2.37,0.169,-0.2,0.0571,-0.064
2020,6,8,47,TN,-0.04,0.0629,0.87,-0.14,-0.246,0.0657,-0.0729
2020,6,8,48,TX,-0.13,-0.0129,0.129,-0.271,-0.293,0.101,-0.119
2020,6,8,49,UT,-0.114,0.0814,1.01,-0.277,-0.309,0.0929,-0.11
2020,6,8,50,VT,-0.171,-0.0443,1.06,-0.307,-0.316,0.0971,-0.11
2020,6,8,51,VA,-0.193,-0.00286,0.736,-0.316,-0.33,0.114,-0.13
2020,6,8,53,WA,-0.237,-0.0157,0.676,-0.386,-0.356,0.119,-0.14
2020,6,8,54,WV,0.0129,0.0971,0.751,0.0929,-0.229,0.0543,-0.0579
2020,6,8,55,WI,-0.0671,0.09,2.17,-0.0429,-0.239,0.0757,-0.0812
2020,6,8,56,WY,0.0286,0.17,1.42,0.219,-0.194,0.0429,-0.0496
2020,6,9,1,AL,-0.0843,0.0371,0.329,-0.0386,-0.234,0.0786,-0.0925
2020,6,9,2,AK,0.0671,0.143,1.41,-0.117,-0.201,0.0486,-0.0497
2020,6,9,4,AZ,-0.183,-0.0529,-0.107,-0.286,-0.299,0.0986,-0.116
2020,6,9,5,AR,-0.0343,0.0986,0.917,-0.02,-0.23,0.0614,-0.0698
2020,6,9,6,CA,-0.347,-0.0471,-0.01,-0.4,-0.341,0.134,-0.161
2020,6,9,8,CO,-0.164,0.00429,0.681,-0.333,-0.32,0.0986,-0.114
2020,6,9,9,CT,-0.143,-0.0343,0.987,-0.294,-0.313,0.116,-0.133
2020,6,9,10,DE,-0.1,0.0143,.,-0.261,-0.297,0.1,-0.114
2020,6,9,11,DC,-0.524,-0.194,-0.237,-0.627,-0.509,0.187,-0.216
2020,6,9,12,FL,-0.237,-0.119,-0.326,-0.441,-0.291,0.113,-0.138
2020,6,9,13,GA,-0.126,-0.01,0.421,-0.369,-0.297,0.0971,-0.114
2020,6,9,15,HI,-0.367,-0.176,-0.363,-0.613,-0.319,0.131,-0.159
2020,6,9,16,ID,0.0157,0.12,.,0.0671,-0.231,0.0486,-0.0571
2020,6,9,17,IL,-0.209,-0.00714,0.679,-0.339,-0.321,0.109,-0.122
2020,6,9,18,IN,-0.0314,0.0786,1.59,0.00429,-0.246,0.0671,-0.0727
2020,6,9,19,IA,-0.0771,0.2,1.92,0.0229,-0.231,0.0657,-0.0699
2020,6,9,20,KS,-0.06,0.04,1.4,0.0371,-0.246,0.0629,-0.0694
2020,6,9,21,KY,-0.0743,0.104,1.06,-0.0843,-0.266,0.0714,-0.0783
2020,6,9,22,LA,-0.156,0.0186,-0.111,-0.249,-0.27,0.0929,-0.116
2020,6,9,23,ME,-0.0943,0.0629,1.42,-0.146,-0.25,0.0714,-0.0812
2020,6,9,24,MD,-0.214,-0.0457,1.08,-0.354,-0.366,0.141,-0.163
2020,6,9,25,MA,-0.283,-0.0943,0.744,-0.536,-0.38,0.143,-0.168
