year,month,day,statefips,State,case_rate,new_case_rate
2020,4,11,25,MA,332,23.1
2020,4,11,26,MI,239,13.8
2020,4,11,27,MN,25.3,1.42
2020,4,11,28,MS,88.8,5.7
2020,4,11,29,MO,65.6,4.03
2020,4,11,30,MT,35.3,1.28
2020,4,11,31,NE,37.1,2.8
2020,4,11,32,NV,88.3,4.46
2020,4,11,33,NH,68.3,3.24
2020,4,11,34,NJ,655,38.6
2020,4,11,35,NM,56,4.29
2020,4,11,36,NY,941,49.2
2020,4,11,37,NC,41.1,2.6
2020,4,11,38,ND,38.4,2.01
2020,4,11,39,OH,53.5,3.07
2020,4,11,40,OK,47.2,2.56
2020,4,11,41,OR,34.3,1.51
2020,4,11,42,PA,170,13
2020,4,11,44,RI,222,20.8
2020,4,11,45,SC,62.3,3.58
2020,4,11,46,SD,70.8,6.69
2020,4,11,47,TN,73,3.59
2020,4,11,48,TX,45.6,3.27
2020,4,11,49,UT,68.9,3.48
2020,4,11,50,VT,114,5.72
2020,4,11,51,VA,59.5,4.47
2020,4,11,53,WA,134,5.12
2020,4,11,54,WV,33.1,2.48
2020,4,11,55,WI,55.2,2.7
2020,4,11,56,WY,59.3,3.8
2020,4,12,1,AL,73.1,5.08
2020,4,12,2,AK,36.9,1.7
2020,4,12,4,AZ,48.6,2.49
2020,4,12,5,AR,42.4,2.02
2020,4,12,6,CA,59,2.94
2020,4,12,8,CO,127,5.84
2020,4,12,9,CT,338,25.5
2020,4,12,10,DE,167,14
2020,4,12,11,DC,266,17.8
2020,4,12,12,FL,92.4,5
2020,4,12,13,GA,114,7.21
2020,4,12,15,HI,35.1,1.29
2020,4,12,16,ID,81.5,2.85
2020,4,12,17,IL,165,10.8
2020,4,12,18,IN,119,7.54
2020,4,12,19,IA,50.3,3.26
2020,4,12,20,KS,45.9,2.79
2020,4,12,21,KY,43.9,2.93
2020,4,12,22,LA,443,23.3
2020,4,12,23,ME,47.1,1.73
2020,4,12,24,MD,136,10.9
2020,4,12,25,MA,370,26.9
2020,4,12,26,MI,245,12.7
2020,4,12,27,MN,28.7,1.74
2020,4,12,28,MS,93.4,5.49
2020,4,12,29,MO,67.8,4.17
2020,4,12,30,MT,36.2,1.19
2020,4,12,31,NE,41.6,3.16
2020,4,12,32,NV,92.9,4.55
2020,4,12,33,NH,72.4,3.32
2020,4,12,34,NJ,696,39.2
2020,4,12,35,NM,59.4,4.23
2020,4,12,36,NY,984,49.5
2020,4,12,37,NC,43.1,2.64
2020,4,12,38,ND,40.4,1.89
2020,4,12,39,OH,56.5,3.13
2020,4,12,40,OK,49.8,2.6
2020,4,12,41,OR,36.2,1.55
2020,4,12,42,PA,179,12.7
2020,4,12,44,RI,252,23.5
2020,4,12,45,SC,64.5,3.52
2020,4,12,46,SD,82.4,7.9
2020,4,12,47,TN,75.3,3.36
2020,4,12,48,TX,47.5,3.28
2020,4,12,49,UT,71.9,3.06
2020,4,12,50,VT,117,4.92
2020,4,12,51,VA,61.8,4.41
2020,4,12,53,WA,137,4.56
2020,4,12,54,WV,34.3,2.31
2020,4,12,55,WI,57.4,2.64
2020,4,12,56,WY,62.9,4.05
2020,4,13,1,AL,77.6,5.24
2020,4,13,2,AK,37.6,1.68
2020,4,13,4,AZ,50.9,2.43
2020,4,13,5,AR,48.9,2.59
2020,4,13,6,CA,61.6,2.88
2020,4,13,8,CO,134,6.25
2020,4,13,9,CT,375,25.9
2020,4,13,10,DE,181,14.3
2020,4,13,11,DC,277,17.4
2020,4,13,12,FL,97.8,4.92
2020,4,13,13,GA,124,7.49
2020,4,13,15,HI,35.5,1.18
2020,4,13,16,ID,83.9,2.63
2020,4,13,17,IL,174,11
2020,4,13,18,IN,123,7.03
2020,4,13,19,IA,54.2,3.46
2020,4,13,20,KS,47.5,2.6
2020,4,13,21,KY,45.8,3.17
2020,4,13,22,LA,452,18.9
2020,4,13,23,ME,51.9,2.11
2020,4,13,24,MD,148,11.6
2020,4,13,25,MA,390,27
2020,4,13,26,MI,255,12
2020,4,13,27,MN,29.3,1.68
2020,4,13,28,MS,98.9,5.78
2020,4,13,29,MO,71.5,3.88
2020,4,13,30,MT,36.9,1
2020,4,13,31,NE,45,3.19
2020,4,13,32,NV,98.6,4.94
2020,4,13,33,NH,75,3.2
2020,4,13,34,NJ,727,37.8
2020,4,13,35,NM,64.1,4.49
2020,4,13,36,NY,1018,47.4
2020,4,13,37,NC,45.7,2.61
2020,4,13,38,ND,43.4,1.99
2020,4,13,39,OH,59.7,3.09
2020,4,13,40,OK,52.3,2.68
2020,4,13,41,OR,37.6,1.53
2020,4,13,42,PA,190,12.5
2020,4,13,44,RI,281,25.5
2020,4,13,45,SC,66.8,3.35
2020,4,13,46,SD,98,9.35
2020,4,13,47,TN,80.3,3.62
2020,4,13,48,TX,50,3.12
2020,4,13,49,UT,73.9,3.15
2020,4,13,50,VT,120,4.69
2020,4,13,51,VA,67.3,4.8
2020,4,13,53,WA,139,4.06
2020,4,13,54,WV,35.6,2.32
2020,4,13,55,WI,58.9,2.42
2020,4,13,56,WY,64.4,3.95
2020,4,14,1,AL,80.6,5.12
2020,4,14,2,AK,38.7,1.41
2020,4,14,4,AZ,52.3,2.41
2020,4,14,5,AR,49.6,2.37
2020,4,14,6,CA,65.2,2.97
2020,4,14,8,CO,138,6.23
2020,4,14,9,CT,392,24.9
2020,4,14,10,DE,198,14.6
2020,4,14,11,DC,292,17.1
2020,4,14,12,FL,101,4.58
2020,4,14,13,GA,131,6.4
2020,4,14,15,HI,36.1,1.04
2020,4,14,16,ID,86.1,2.62
2020,4,14,17,IL,183,10.9
2020,4,14,18,IN,128,6.48
2020,4,14,19,IA,60.2,3.85
2020,4,14,20,KS,49.4,2.62
2020,4,14,21,KY,49.5,2.94
2020,4,14,22,LA,463,16.1
2020,4,14,23,ME,54.6,2.28
2020,4,14,24,MD,157,12.1
2020,4,14,25,MA,409,26.9
2020,4,14,26,MI,269,11.4
2020,4,14,27,MN,30.1,1.59
2020,4,14,28,MS,104,5.63
2020,4,14,29,MO,76.4,3.84
2020,4,14,30,MT,37.3,1.07
2020,4,14,31,NE,48.1,3.24
2020,4,14,32,NV,102,4.8
2020,4,14,33,NH,80.2,3.61
2020,4,14,34,NJ,775,39.3
2020,4,14,35,NM,67.1,4.18
2020,4,14,36,NY,1056,46.8
2020,4,14,37,NC,47.6,2.41
2020,4,14,38,ND,44.7,1.95
2020,4,14,39,OH,62.3,3.05
2020,4,14,40,OK,55.2,2.58
2020,4,14,41,OR,38.7,1.53
2020,4,14,42,PA,200,12.3
2020,4,14,44,RI,307,27.3
2020,4,14,45,SC,69,3.15
2020,4,14,46,SD,112,10.8
2020,4,14,47,TN,82.8,3.44
2020,4,14,48,TX,52.8,3.12
2020,4,14,49,UT,75.5,3.04
2020,4,14,50,VT,121,4.05
2020,4,14,51,VA,72.3,4.75
2020,4,14,53,WA,141,3.8
2020,4,14,54,WV,38.9,2.26
2020,4,14,55,WI,61.1,2.4
2020,4,14,56,WY,64.4,3.75
2020,4,15,1,AL,86.5,5.08
2020,4,15,2,AK,39.8,1.31
2020,4,15,4,AZ,54.4,2.43
2020,4,15,5,AR,53,2.47
2020,4,15,6,CA,68.6,2.92
2020,4,15,8,CO,144,6.51
2020,4,15,9,CT,414,23.9
2020,4,15,10,DE,207,13.2
2020,4,15,11,DC,311,15.3
2020,4,15,12,FL,105,4.55
2020,4,15,13,GA,137,5.89
2020,4,15,15,HI,37,0.918
2020,4,15,16,ID,88.8,2.84
2020,4,15,17,IL,194,10.7
2020,4,15,18,IN,134,6.46
2020,4,15,19,IA,63.2,3.85
2020,4,15,20,KS,51.6,2.2
2020,4,15,21,KY,51.4,2.88
2020,4,15,22,LA,472,15.1
2020,4,15,23,ME,57.3,2.48
2020,4,15,24,MD,167,10.8
2020,4,15,25,MA,434,27.2
2020,4,15,26,MI,279,11
2020,4,15,27,MN,32.1,1.66
2020,4,15,28,MS,113,6.51
2020,4,15,29,MO,79.8,3.65
2020,4,15,30,MT,37.8,0.962
2020,4,15,31,NE,51.4,3.37
2020,4,15,32,NV,104,4.15
2020,4,15,33,NH,83.8,3.69
2020,4,15,34,NJ,800,37.9
2020,4,15,35,NM,70.8,4.22
2020,4,15,36,NY,1116,48.4
2020,4,15,37,NC,48.8,2.32
2020,4,15,38,ND,47.9,2.14
2020,4,15,39,OH,66.7,3.23
2020,4,15,40,OK,57.2,2.67
2020,4,15,41,OR,39.4,1.44
2020,4,15,42,PA,209,11.6
2020,4,15,44,RI,333,28
2020,4,15,45,SC,71,3.06
2020,4,15,46,SD,132,12.5
2020,4,15,47,TN,85.9,3.38
2020,4,15,48,TX,55.5,3.06
2020,4,15,49,UT,79.5,3.07
2020,4,15,50,VT,122,3.53
2020,4,15,51,VA,76.2,4.78
2020,4,15,53,WA,142,3.2
2020,4,15,54,WV,40.5,1.93
2020,4,15,55,WI,63.9,2.37
2020,4,15,56,WY,67.7,4
2020,4,16,1,AL,89.8,4.56
2020,4,16,2,AK,40.7,1.27
2020,4,16,4,AZ,58.2,2.39
2020,4,16,5,AR,53.7,2.24
2020,4,16,6,CA,71.2,2.87
2020,4,16,8,CO,151,6.13
2020,4,16,9,CT,446,24.4
2020,4,16,10,DE,213,12.7
2020,4,16,11,DC,333,16.7
2020,4,16,12,FL,109,4.33
2020,4,16,13,GA,147,6.4
2020,4,16,15,HI,37.8,0.959
2020,4,16,16,ID,90,1.94
2020,4,16,17,IL,203,10.5
2020,4,16,18,IN,143,6.83
2020,4,16,19,IA,67.9,3.94
2020,4,16,20,KS,54.7,2.35
2020,4,16,21,KY,54.4,2.89
2020,4,16,22,LA,485,13.1
2020,4,16,23,ME,59.2,2.51
2020,4,16,24,MD,179,11
2020,4,16,25,MA,467,27.4
2020,4,16,26,MI,292,11.1
2020,4,16,27,MN,33.9,1.7
2020,4,16,28,MS,122,6.55
2020,4,16,29,MO,83.3,3.66
2020,4,16,30,MT,38.8,0.815
2020,4,16,31,NE,56.6,3.69
2020,4,16,32,NV,108,4.01
2020,4,16,33,NH,89.1,4.12
2020,4,16,34,NJ,848,39.1
2020,4,16,35,NM,76.2,4.14
2020,4,16,36,NY,1161,46.8
2020,4,16,37,NC,52.1,2.47
2020,4,16,38,ND,51.6,2.32
2020,4,16,39,OH,72,3.55
2020,4,16,40,OK,59.6,2.43
2020,4,16,41,OR,41.2,1.41
2020,4,16,42,PA,221,11.1
2020,4,16,44,RI,362,28.5
2020,4,16,45,SC,76.3,3.16
2020,4,16,46,SD,148,14
2020,4,16,47,TN,89,3.39
2020,4,16,48,TX,58.4,2.74
2020,4,16,49,UT,83.8,3.15
2020,4,16,50,VT,123,3.21
2020,4,16,51,VA,80.7,4.77
2020,4,16,53,WA,147,2.95
2020,4,16,54,WV,41.2,1.71
2020,4,16,55,WI,66.6,2.43
2020,4,16,56,WY,67.9,2.22
2020,4,17,1,AL,93.2,4.56
2020,4,17,2,AK,42,1.23
2020,4,17,4,AZ,61.9,2.74
2020,4,17,5,AR,56.2,2.33
2020,4,17,6,CA,74.4,2.9
2020,4,17,8,CO,157,6.29
2020,4,17,9,CT,471,25.1
2020,4,17,10,DE,239,14.6
2020,4,17,11,DC,351,16.5
2020,4,17,12,FL,115,4.51
2020,4,17,13,GA,157,6.46
2020,4,17,15,HI,38.6,0.848
2020,4,17,16,ID,92.6,1.84
2020,4,17,17,IL,218,10.9
2020,4,17,18,IN,152,6.95
2020,4,17,19,IA,73.9,4.27
2020,4,17,20,KS,59.5,2.71
2020,4,17,21,KY,56.4,2.62
2020,4,17,22,LA,497,11.9
2020,4,17,23,ME,61.5,2.56
2020,4,17,24,MD,193,11
2020,4,17,25,MA,499,27.8
2020,4,17,26,MI,300,10.5
2020,4,17,27,MN,36.7,1.86
2020,4,17,28,MS,127,6.36
2020,4,17,29,MO,86.1,3.45
2020,4,17,30,MT,39.5,0.762
2020,4,17,31,NE,62.9,3.97
2020,4,17,32,NV,114,4.26
2020,4,17,33,NH,94.7,4.22
2020,4,17,34,NJ,883,38.4
2020,4,17,35,NM,81.6,4.23
2020,4,17,36,NY,1199,44.4
2020,4,17,37,NC,55.9,2.66
2020,4,17,38,ND,57.6,3.02
2020,4,17,39,OH,77.9,3.95
2020,4,17,40,OK,62.3,2.42
2020,4,17,41,OR,42.3,1.4
2020,4,17,42,PA,235,11.2
2020,4,17,44,RI,394,29.2
2020,4,17,45,SC,79.4,2.83
2020,4,17,46,SD,159,14.1
2020,4,17,47,TN,94.1,3.41
2020,4,17,48,TX,62.5,2.88
2020,4,17,49,UT,87.7,3.16
2020,4,17,50,VT,125,2.29
2020,4,17,51,VA,87.8,4.99
2020,4,17,53,WA,151,2.98
2020,4,17,54,WV,43.3,1.91
2020,4,17,55,WI,69.5,2.4
2020,4,17,56,WY,69.3,2
2020,4,18,1,AL,96.3,4.26
2020,4,18,2,AK,42.6,1.11
2020,4,18,4,AZ,64.8,2.6
2020,4,18,5,AR,58.9,2.6
2020,4,18,6,CA,78,3.04
2020,4,18,8,CO,164,6.3
2020,4,18,9,CT,492,24.2
2020,4,18,10,DE,261,15.5
2020,4,18,11,DC,378,18
2020,4,18,12,FL,119,4.33
2020,4,18,13,GA,160,6.4
2020,4,18,15,HI,40.1,0.848
2020,4,18,16,ID,93.3,1.84
2020,4,18,17,IL,230,11.3
2020,4,18,18,IN,159,6.87
2020,4,18,19,IA,79.6,4.54
2020,4,18,20,KS,62.5,2.64
2020,4,18,21,KY,60.6,2.74
2020,4,18,22,LA,507,11
2020,4,18,23,ME,63,2.45
2020,4,18,24,MD,205,11.1
2020,4,18,25,MA,528,28
2020,4,18,26,MI,308,9.82
2020,4,18,27,MN,39.2,1.99
2020,4,18,28,MS,134,6.39
2020,4,18,29,MO,89.9,3.48
2020,4,18,30,MT,39.9,0.655
2020,4,18,31,NE,69.7,4.65
2020,4,18,32,NV,118,4.2
2020,4,18,33,NH,98.7,4.34
2020,4,18,34,NJ,917,37.4
2020,4,18,35,NM,85.7,4.25
2020,4,18,36,NY,1236,42.3
2020,4,18,37,NC,58.5,2.49
2020,4,18,38,ND,69.3,4.41
2020,4,18,39,OH,87.4,4.85
2020,4,18,40,OK,64.9,2.53
2020,4,18,41,OR,43.7,1.34
2020,4,18,42,PA,248,11.1
2020,4,18,44,RI,424,28.9
2020,4,18,45,SC,82.5,2.88
2020,4,18,46,SD,174,14.8
2020,4,18,47,TN,97,3.43
2020,4,18,48,TX,65.3,2.82
2020,4,18,49,UT,91.8,3.27
2020,4,18,50,VT,129,2.11
2020,4,18,51,VA,94.3,4.98
2020,4,18,53,WA,156,3.04
2020,4,18,54,WV,46,1.85
2020,4,18,55,WI,72.1,2.42
2020,4,18,56,WY,71.2,1.7
2020,4,19,1,AL,100,3.85
2020,4,19,2,AK,43.3,0.918
2020,4,19,4,AZ,67.7,2.73
2020,4,19,5,AR,59,2.37
2020,4,19,6,CA,79.8,2.97
2020,4,19,8,CO,169,6.02
2020,4,19,9,CT,504,23.7
2020,4,19,10,DE,261,13.4
2020,4,19,11,DC,396,18.6
2020,4,19,12,FL,122,4.29
2020,4,19,13,GA,166,7.42
2020,4,19,15,HI,40.5,0.777
2020,4,19,16,ID,93.6,1.72
2020,4,19,17,IL,240,10.7
2020,4,19,18,IN,168,7.03
2020,4,19,19,IA,92.4,6.01
2020,4,19,20,KS,65.1,2.75
2020,4,19,21,KY,66.3,3.19
2020,4,19,22,LA,515,10.2
2020,4,19,23,ME,64.5,2.49
2020,4,19,24,MD,213,11
2020,4,19,25,MA,552,26.1
2020,4,19,26,MI,314,9.8
2020,4,19,27,MN,41.8,1.86
2020,4,19,28,MS,144,7.17
2020,4,19,29,MO,92.3,3.51
2020,4,19,30,MT,40.5,0.615
2020,4,19,31,NE,76.1,4.93
2020,4,19,32,NV,120,3.94
2020,4,19,33,NH,102,4.28
2020,4,19,34,NJ,960,37.7
2020,4,19,35,NM,88,4.09
2020,4,19,36,NY,1268,40.6
2020,4,19,37,NC,61.9,2.69
2020,4,19,38,ND,76.8,5.19
2020,4,19,39,OH,99.3,6.11
2020,4,19,40,OK,65.7,2.27
2020,4,19,41,OR,45.3,1.3
2020,4,19,42,PA,258,11.2
2020,4,19,44,RI,444,27.5
2020,4,19,45,SC,85,2.94
2020,4,19,46,SD,185,14.6
2020,4,19,47,TN,99.9,3.51
2020,4,19,48,TX,67,2.79
2020,4,19,49,UT,95.8,3.41
2020,4,19,50,VT,130,1.95
2020,4,19,51,VA,100,5.46
2020,4,19,53,WA,156,2.72
2020,4,19,54,WV,49.7,2.19
2020,4,19,55,WI,74.6,2.47
2020,4,19,56,WY,72.9,1.43
2020,4,20,1,AL,104,3.71
2020,4,20,2,AK,43.6,0.859
2020,4,20,4,AZ,69.6,2.67
2020,4,20,5,AR,65.3,2.35
2020,4,20,6,CA,85.7,3.44
2020,4,20,8,CO,175,5.99
2020,4,20,9,CT,556,25.8
2020,4,20,10,DE,282,14.4
2020,4,20,11,DC,415,19.7
2020,4,20,12,FL,126,4.02
2020,4,20,13,GA,174,7.16
2020,4,20,15,HI,40.8,0.767
2020,4,20,16,ID,97.1,1.89
2020,4,20,17,IL,249,10.7
2020,4,20,18,IN,175,7.39
2020,4,20,19,IA,101,6.63
2020,4,20,20,KS,69.7,3.17
2020,4,20,21,KY,68.3,3.2
2020,4,20,22,LA,528,10.8
2020,4,20,23,ME,65.1,1.88
2020,4,20,24,MD,227,11.4
2020,4,20,25,MA,575,26.5
2020,4,20,26,MI,320,9.21
2020,4,20,27,MN,43.8,2.08
2020,4,20,28,MS,152,7.54
2020,4,20,29,MO,94.6,3.3
2020,4,20,30,MT,40.5,0.521
2020,4,20,31,NE,85.1,5.73
2020,4,20,32,NV,124,3.68
2020,4,20,33,NH,106,4.49
2020,4,20,34,NJ,1000,39
2020,4,20,35,NM,94,4.26
2020,4,20,36,NY,1293,39.4
2020,4,20,37,NC,64.5,2.69
2020,4,20,38,ND,82.3,5.55
2020,4,20,39,OH,111,7.26
2020,4,20,40,OK,67.7,2.21
2020,4,20,41,OR,46.4,1.26
2020,4,20,42,PA,266,10.8
2020,4,20,44,RI,480,28.5
2020,4,20,45,SC,86.2,2.77
2020,4,20,46,SD,190,13.2
2020,4,20,47,TN,102,3.16
2020,4,20,48,TX,69.1,2.73
2020,4,20,49,UT,100,3.77
2020,4,20,50,VT,131,1.56
2020,4,20,51,VA,105,5.43
2020,4,20,53,WA,161,3.2
2020,4,20,54,WV,50.7,2.15
2020,4,20,55,WI,78.4,2.79
2020,4,20,56,WY,73.6,1.31
2020,4,21,1,AL,109,4
2020,4,21,2,AK,44.7,0.859
2020,4,21,4,AZ,72.1,2.84
2020,4,21,5,AR,75,3.62
2020,4,21,6,CA,90.7,3.65
2020,4,21,8,CO,181,6.22
2020,4,21,9,CT,571,25.5
2020,4,21,10,DE,301,14.7
2020,4,21,11,DC,439,21.1
2020,4,21,12,FL,130,4.15
2020,4,21,13,GA,181,7.1
2020,4,21,15,HI,41,0.696
2020,4,21,16,ID,98.8,1.82
2020,4,21,17,IL,261,11.1
2020,4,21,18,IN,181,7.67
2020,4,21,19,IA,115,7.89
2020,4,21,20,KS,72.6,3.31
2020,4,21,21,KY,71.5,3.14
2020,4,21,22,LA,535,10.3
2020,4,21,23,ME,66.1,1.64
2020,4,21,24,MD,236,11.3
2020,4,21,25,MA,598,27
2020,4,21,26,MI,330,8.71
2020,4,21,27,MN,45.5,2.21
2020,4,21,28,MS,158,7.82
2020,4,21,29,MO,96.8,2.92
2020,4,21,30,MT,40.9,0.508
2020,4,21,31,NE,89.2,5.88
2020,4,21,32,NV,128,3.71
2020,4,21,33,NH,110,4.2
2020,4,21,34,NJ,1040,37.9
2020,4,21,35,NM,98.8,4.53
2020,4,21,36,NY,1316,37.1
2020,4,21,37,NC,66.3,2.67
2020,4,21,38,ND,84.5,5.68
2020,4,21,39,OH,117,7.88
2020,4,21,40,OK,70.9,2.25
2020,4,21,41,OR,47.5,1.25
2020,4,21,42,PA,276,10.9
2020,4,21,44,RI,519,30.3
2020,4,21,45,SC,89.5,2.93
2020,4,21,46,SD,198,12.4
2020,4,21,47,TN,107,3.48
2020,4,21,48,TX,72.2,2.78
2020,4,21,49,UT,103,3.93
2020,4,21,50,VT,131,1.51
2020,4,21,51,VA,113,5.78
2020,4,21,53,WA,163,3.19
2020,4,21,54,WV,51.8,1.85
2020,4,21,55,WI,80.6,2.79
2020,4,21,56,WY,76.4,1.7
2020,4,22,1,AL,114,3.99
2020,4,22,2,AK,45.5,0.82
2020,4,22,4,AZ,75,2.94
2020,4,22,5,AR,79.3,3.75
2020,4,22,6,CA,95.1,3.78
2020,4,22,8,CO,189,6.44
2020,4,22,9,CT,630,30.9
2020,4,22,10,DE,329,17.4
2020,4,22,11,DC,454,20.4
2020,4,22,12,FL,132,3.84
2020,4,22,13,GA,189,7.42
2020,4,22,15,HI,41.4,0.626
2020,4,22,16,ID,101,1.72
2020,4,22,17,IL,277,11.9
2020,4,22,18,IN,187,7.52
2020,4,22,19,IA,119,8.01
2020,4,22,20,KS,78.6,3.86
2020,4,22,21,KY,75.5,3.45
2020,4,22,22,LA,545,10.3
2020,4,22,23,ME,67.5,1.46
2020,4,22,24,MD,245,11.2
2020,4,22,25,MA,623,27
2020,4,22,26,MI,340,8.7
2020,4,22,27,MN,48.2,2.31
2020,4,22,28,MS,164,7.36
2020,4,22,29,MO,100,2.89
2020,4,22,30,MT,41.1,0.468
2020,4,22,31,NE,94.4,6.14
2020,4,22,32,NV,132,4.03
2020,4,22,33,NH,117,4.72
2020,4,22,34,NJ,1079,39.9
2020,4,22,35,NM,105,4.95
2020,4,22,36,NY,1345,32.6
2020,4,22,37,NC,68.8,2.86
2020,4,22,38,ND,89.1,5.89
2020,4,22,39,OH,121,7.73
2020,4,22,40,OK,73.1,2.28
2020,4,22,41,OR,48.8,1.34
2020,4,22,42,PA,287,11.1
2020,4,22,44,RI,551,31.2
2020,4,22,45,SC,92.5,3.07
2020,4,22,46,SD,210,11.1
2020,4,22,47,TN,112,3.8
2020,4,22,48,TX,75.1,2.79
2020,4,22,49,UT,108,4.02
2020,4,22,50,VT,132,1.47
2020,4,22,51,VA,120,6.3
2020,4,22,53,WA,166,3.38
2020,4,22,54,WV,52.4,1.71
2020,4,22,55,WI,84.4,2.93
2020,4,22,56,WY,77.2,1.36
2020,4,23,1,AL,119,4.16
2020,4,23,2,AK,45.8,0.723
2020,4,23,4,AZ,79.3,3.01
2020,4,23,5,AR,86.1,4.63
2020,4,23,6,CA,100,4.12
2020,4,23,8,CO,196,6.42
2020,4,23,9,CT,648,28.9
2020,4,23,10,DE,340,18.1
2020,4,23,11,DC,476,20.5
2020,4,23,12,FL,138,4.2
2020,4,23,13,GA,197,7.08
2020,4,23,15,HI,41.7,0.555
2020,4,23,16,ID,103,1.81
2020,4,23,17,IL,291,12.6
2020,4,23,18,IN,196,7.59
2020,4,23,19,IA,125,8.14
2020,4,23,20,KS,90.1,5.06
2020,4,23,21,KY,79.4,3.58
2020,4,23,22,LA,555,10
2020,4,23,23,ME,69.7,1.5
2020,4,23,24,MD,261,11.7
2020,4,23,25,MA,668,28.7
2020,4,23,26,MI,353,8.77
2020,4,23,27,MN,52.2,2.61
2020,4,23,28,MS,173,7.34
2020,4,23,29,MO,103,2.82
2020,4,23,30,MT,41.4,0.361
2020,4,23,31,NE,113,8.09
2020,4,23,32,NV,137,4.11
2020,4,23,33,NH,123,4.82
2020,4,23,34,NJ,1126,39.7
2020,4,23,35,NM,113,5.33
2020,4,23,36,NY,1377,31
2020,4,23,37,NC,72.5,2.92
2020,4,23,38,ND,93,5.92
2020,4,23,39,OH,126,7.68
2020,4,23,40,OK,76.2,2.38
2020,4,23,41,OR,50.4,1.32
2020,4,23,42,PA,299,11.2
2020,4,23,44,RI,591,32.6
2020,4,23,45,SC,95.5,2.74
2020,4,23,46,SD,221,10.4
2020,4,23,47,TN,120,4.38
2020,4,23,48,TX,78.3,2.85
2020,4,23,49,UT,113,4.16
2020,4,23,50,VT,132,1.3
2020,4,23,51,VA,129,6.88
2020,4,23,53,WA,170,3.38
2020,4,23,54,WV,54.7,1.93
2020,4,23,55,WI,88,3.07
2020,4,23,56,WY,78.3,1.48
2020,4,24,1,AL,123,4.24
2020,4,24,2,AK,46.1,0.586
2020,4,24,4,AZ,83.1,3.02
2020,4,24,5,AR,93.1,5.28
2020,4,24,6,CA,105,4.33
2020,4,24,8,CO,213,7.96
2020,4,24,9,CT,671,28.5
2020,4,24,10,DE,353,16.4
2020,4,24,11,DC,500,21.3
2020,4,24,12,FL,142,3.84
2020,4,24,13,GA,203,6.62
2020,4,24,15,HI,42,0.484
2020,4,24,16,ID,105,1.72
2020,4,24,17,IL,313,13.6
2020,4,24,18,IN,206,7.67
2020,4,24,19,IA,141,9.63
2020,4,24,20,KS,97.6,5.44
2020,4,24,21,KY,84.6,4.02
2020,4,24,22,LA,564,9.47
2020,4,24,23,ME,71.8,1.47
2020,4,24,24,MD,276,11.9
2020,4,24,25,MA,739,34.3
2020,4,24,26,MI,367,9.55
2020,4,24,27,MN,56.5,2.82
2020,4,24,28,MS,183,7.88
2020,4,24,29,MO,108,3.12
2020,4,24,30,MT,41.5,0.294
2020,4,24,31,NE,128,9.29
2020,4,24,32,NV,143,4.05
2020,4,24,33,NH,126,4.55
2020,4,24,34,NJ,1151,38.2
2020,4,24,35,NM,120,5.54
2020,4,24,36,NY,1420,31.5
2020,4,24,37,NC,76.8,2.99
2020,4,24,38,ND,98.2,5.79
2020,4,24,39,OH,130,7.41
2020,4,24,40,OK,78.8,2.36
2020,4,24,41,OR,51.6,1.33
2020,4,24,42,PA,315,11.4
2020,4,24,44,RI,632,34
2020,4,24,45,SC,98.5,2.73
2020,4,24,46,SD,231,10.2
2020,4,24,47,TN,126,4.59
2020,4,24,48,TX,81.6,2.72
2020,4,24,49,UT,118,4.32
2020,4,24,50,VT,133,1.1
2020,4,24,51,VA,136,6.87
2020,4,24,53,WA,173,3.22
2020,4,24,54,WV,56.4,1.87
2020,4,24,55,WI,93.3,3.4
2020,4,24,56,WY,81.7,1.78
2020,4,25,1,AL,127,4.34
2020,4,25,2,AK,46.1,0.488
2020,4,25,4,AZ,86.3,3.06
2020,4,25,5,AR,96.4,5.36
2020,4,25,6,CA,108,4.25
2020,4,25,8,CO,225,8.77
2020,4,25,9,CT,689,28.2
2020,4,25,10,DE,367,15.2
2020,4,25,11,DC,524,20.9
2020,4,25,12,FL,144,3.56
2020,4,25,13,GA,209,7.01
2020,4,25,15,HI,42.2,0.293
2020,4,25,16,ID,106,1.75
2020,4,25,17,IL,330,14.2
2020,4,25,18,IN,216,8.14
2020,4,25,19,IA,162,11.8
2020,4,25,20,KS,106,6.23
2020,4,25,21,KY,87.4,3.83
2020,4,25,22,LA,572,9.19
2020,4,25,23,ME,73.6,1.52
2020,4,25,24,MD,295,12.9
2020,4,25,25,MA,774,35.2
2020,4,25,26,MI,374,9.42
2020,4,25,27,MN,61.1,3.12
2020,4,25,28,MS,192,8.37
2020,4,25,29,MO,111,3.05
2020,4,25,30,MT,41.6,0.254
2020,4,25,31,NE,150,11.4
2020,4,25,32,NV,147,4.23
2020,4,25,33,NH,132,4.74
2020,4,25,34,NJ,1188,38.8
2020,4,25,35,NM,127,5.89
2020,4,25,36,NY,1475,34
2020,4,25,37,NC,81.5,3.28
2020,4,25,38,ND,105,5.16
2020,4,25,39,OH,133,6.56
2020,4,25,40,OK,80.7,2.25
2020,4,25,41,OR,53.4,1.39
2020,4,25,42,PA,325,11
2020,4,25,44,RI,673,35.6
2020,4,25,45,SC,102,2.79
2020,4,25,46,SD,243,9.79
2020,4,25,47,TN,131,4.8
2020,4,25,48,TX,84.5,2.74
