year,month,day,statefips,State,RevenueChange
2020,6,15,21,KY,-0.127
2020,6,15,22,LA,-0.228
2020,6,15,23,ME,-0.313
2020,6,15,24,MD,-0.254
2020,6,15,25,MA,-0.374
2020,6,15,26,MI,-0.192
2020,6,15,27,MN,-0.151
2020,6,15,28,MS,-0.0431
2020,6,15,29,MO,-0.112
2020,6,15,30,MT,-0.185
2020,6,15,31,NE,-0.000645
2020,6,15,32,NV,-0.26
2020,6,15,33,NH,-0.223
2020,6,15,34,NJ,-0.347
2020,6,15,35,NM,-0.247
2020,6,15,36,NY,-0.389
2020,6,15,37,NC,-0.0936
2020,6,15,38,ND,-0.121
2020,6,15,39,OH,-0.109
2020,6,15,40,OK,-0.176
2020,6,15,41,OR,-0.213
2020,6,15,42,PA,-0.196
2020,6,15,44,RI,-0.3
2020,6,15,45,SC,-0.0644
2020,6,15,46,SD,-0.0542
2020,6,15,47,TN,-0.0991
2020,6,15,48,TX,-0.231
2020,6,15,49,UT,-0.16
2020,6,15,50,VT,-0.37
2020,6,15,51,VA,-0.208
2020,6,15,53,WA,-0.304
2020,6,15,54,WV,-0.096
2020,6,15,55,WI,-0.206
2020,6,15,56,WY,-0.214
2020,6,16,1,AL,-0.172
2020,6,16,2,AK,-0.344
2020,6,16,4,AZ,-0.162
2020,6,16,5,AR,-0.0703
2020,6,16,6,CA,-0.25
2020,6,16,8,CO,-0.212
2020,6,16,9,CT,-0.26
2020,6,16,10,DE,-0.221
2020,6,16,11,DC,-0.624
2020,6,16,12,FL,-0.176
2020,6,16,13,GA,-0.172
2020,6,16,15,HI,-0.51
2020,6,16,16,ID,-0.0976
2020,6,16,17,IL,-0.268
2020,6,16,18,IN,-0.158
2020,6,16,19,IA,-0.128
2020,6,16,20,KS,-0.0934
2020,6,16,21,KY,-0.115
2020,6,16,22,LA,-0.214
2020,6,16,23,ME,-0.317
2020,6,16,24,MD,-0.255
2020,6,16,25,MA,-0.356
2020,6,16,26,MI,-0.174
2020,6,16,27,MN,-0.14
2020,6,16,28,MS,-0.0176
2020,6,16,29,MO,-0.0923
2020,6,16,30,MT,-0.182
2020,6,16,31,NE,0.00816
2020,6,16,32,NV,-0.252
2020,6,16,33,NH,-0.211
2020,6,16,34,NJ,-0.338
2020,6,16,35,NM,-0.245
2020,6,16,36,NY,-0.383
2020,6,16,37,NC,-0.0973
2020,6,16,38,ND,-0.123
2020,6,16,39,OH,-0.0942
2020,6,16,40,OK,-0.171
2020,6,16,41,OR,-0.214
2020,6,16,42,PA,-0.191
2020,6,16,44,RI,-0.286
2020,6,16,45,SC,-0.0622
2020,6,16,46,SD,-0.0438
2020,6,16,47,TN,-0.0924
2020,6,16,48,TX,-0.223
2020,6,16,49,UT,-0.147
2020,6,16,50,VT,-0.35
2020,6,16,51,VA,-0.202
2020,6,16,53,WA,-0.287
2020,6,16,54,WV,-0.0668
2020,6,16,55,WI,-0.194
2020,6,16,56,WY,-0.218
2020,6,17,1,AL,-0.17
2020,6,17,2,AK,-0.336
2020,6,17,4,AZ,-0.151
2020,6,17,5,AR,-0.0582
2020,6,17,6,CA,-0.242
2020,6,17,8,CO,-0.202
2020,6,17,9,CT,-0.245
2020,6,17,10,DE,-0.238
2020,6,17,11,DC,-0.608
2020,6,17,12,FL,-0.171
2020,6,17,13,GA,-0.167
2020,6,17,15,HI,-0.501
2020,6,17,16,ID,-0.0865
2020,6,17,17,IL,-0.258
2020,6,17,18,IN,-0.148
2020,6,17,19,IA,-0.124
2020,6,17,20,KS,-0.0977
2020,6,17,21,KY,-0.108
2020,6,17,22,LA,-0.199
2020,6,17,23,ME,-0.316
2020,6,17,24,MD,-0.26
2020,6,17,25,MA,-0.356
2020,6,17,26,MI,-0.148
2020,6,17,27,MN,-0.133
2020,6,17,28,MS,0.0073
2020,6,17,29,MO,-0.0886
2020,6,17,30,MT,-0.165
2020,6,17,31,NE,0.00231
2020,6,17,32,NV,-0.252
2020,6,17,33,NH,-0.227
2020,6,17,34,NJ,-0.325
2020,6,17,35,NM,-0.23
2020,6,17,36,NY,-0.378
2020,6,17,37,NC,-0.0978
2020,6,17,38,ND,-0.121
2020,6,17,39,OH,-0.0774
2020,6,17,40,OK,-0.159
2020,6,17,41,OR,-0.204
2020,6,17,42,PA,-0.187
2020,6,17,44,RI,-0.29
2020,6,17,45,SC,-0.0605
2020,6,17,46,SD,-0.0589
2020,6,17,47,TN,-0.0954
2020,6,17,48,TX,-0.214
2020,6,17,49,UT,-0.14
2020,6,17,50,VT,-0.342
2020,6,17,51,VA,-0.21
2020,6,17,53,WA,-0.279
2020,6,17,54,WV,-0.0724
2020,6,17,55,WI,-0.192
2020,6,17,56,WY,-0.215
2020,6,18,1,AL,-0.168
2020,6,18,2,AK,-0.334
2020,6,18,4,AZ,-0.161
2020,6,18,5,AR,-0.0612
2020,6,18,6,CA,-0.247
2020,6,18,8,CO,-0.214
2020,6,18,9,CT,-0.225
2020,6,18,10,DE,-0.218
2020,6,18,11,DC,-0.601
2020,6,18,12,FL,-0.171
2020,6,18,13,GA,-0.174
2020,6,18,15,HI,-0.503
2020,6,18,16,ID,-0.0836
2020,6,18,17,IL,-0.264
2020,6,18,18,IN,-0.149
2020,6,18,19,IA,-0.146
2020,6,18,20,KS,-0.136
2020,6,18,21,KY,-0.122
2020,6,18,22,LA,-0.196
2020,6,18,23,ME,-0.339
2020,6,18,24,MD,-0.257
2020,6,18,25,MA,-0.356
2020,6,18,26,MI,-0.141
2020,6,18,27,MN,-0.136
2020,6,18,28,MS,-0.00255
2020,6,18,29,MO,-0.0985
2020,6,18,30,MT,-0.172
2020,6,18,31,NE,-0.0492
2020,6,18,32,NV,-0.252
2020,6,18,33,NH,-0.23
2020,6,18,34,NJ,-0.309
2020,6,18,35,NM,-0.237
2020,6,18,36,NY,-0.361
2020,6,18,37,NC,-0.0955
2020,6,18,38,ND,-0.14
2020,6,18,39,OH,-0.0837
2020,6,18,40,OK,-0.164
2020,6,18,41,OR,-0.202
2020,6,18,42,PA,-0.188
2020,6,18,44,RI,-0.299
2020,6,18,45,SC,-0.0647
2020,6,18,46,SD,-0.1
2020,6,18,47,TN,-0.104
2020,6,18,48,TX,-0.213
2020,6,18,49,UT,-0.154
2020,6,18,50,VT,-0.346
2020,6,18,51,VA,-0.217
2020,6,18,53,WA,-0.282
2020,6,18,54,WV,-0.0597
2020,6,18,55,WI,-0.203
2020,6,18,56,WY,-0.233
2020,6,19,1,AL,-0.156
2020,6,19,2,AK,-0.33
2020,6,19,4,AZ,-0.141
2020,6,19,5,AR,-0.0583
2020,6,19,6,CA,-0.239
2020,6,19,8,CO,-0.206
2020,6,19,9,CT,-0.211
2020,6,19,10,DE,-0.215
2020,6,19,11,DC,-0.591
2020,6,19,12,FL,-0.166
2020,6,19,13,GA,-0.165
2020,6,19,15,HI,-0.504
2020,6,19,16,ID,-0.057
2020,6,19,17,IL,-0.255
2020,6,19,18,IN,-0.138
2020,6,19,19,IA,-0.141
2020,6,19,20,KS,-0.133
2020,6,19,21,KY,-0.112
2020,6,19,22,LA,-0.193
2020,6,19,23,ME,-0.354
2020,6,19,24,MD,-0.254
2020,6,19,25,MA,-0.352
2020,6,19,26,MI,-0.127
2020,6,19,27,MN,-0.126
2020,6,19,28,MS,0.0225
2020,6,19,29,MO,-0.102
2020,6,19,30,MT,-0.136
2020,6,19,31,NE,-0.0465
2020,6,19,32,NV,-0.243
2020,6,19,33,NH,-0.224
2020,6,19,34,NJ,-0.293
2020,6,19,35,NM,-0.238
2020,6,19,36,NY,-0.345
2020,6,19,37,NC,-0.0859
2020,6,19,38,ND,-0.167
2020,6,19,39,OH,-0.0796
2020,6,19,40,OK,-0.162
2020,6,19,41,OR,-0.196
2020,6,19,42,PA,-0.174
2020,6,19,44,RI,-0.261
2020,6,19,45,SC,-0.0623
2020,6,19,46,SD,-0.0905
2020,6,19,47,TN,-0.111
2020,6,19,48,TX,-0.209
2020,6,19,49,UT,-0.132
2020,6,19,50,VT,-0.349
2020,6,19,51,VA,-0.21
2020,6,19,53,WA,-0.271
2020,6,19,54,WV,-0.0857
2020,6,19,55,WI,-0.185
2020,6,19,56,WY,-0.213
2020,6,20,1,AL,-0.166
2020,6,20,2,AK,-0.342
2020,6,20,4,AZ,-0.145
2020,6,20,5,AR,-0.0327
2020,6,20,6,CA,-0.235
2020,6,20,8,CO,-0.198
2020,6,20,9,CT,-0.202
2020,6,20,10,DE,-0.215
2020,6,20,11,DC,-0.586
2020,6,20,12,FL,-0.168
2020,6,20,13,GA,-0.159
2020,6,20,15,HI,-0.497
2020,6,20,16,ID,-0.0531
2020,6,20,17,IL,-0.243
2020,6,20,18,IN,-0.133
2020,6,20,19,IA,-0.132
2020,6,20,20,KS,-0.121
2020,6,20,21,KY,-0.103
2020,6,20,22,LA,-0.183
2020,6,20,23,ME,-0.359
2020,6,20,24,MD,-0.251
2020,6,20,25,MA,-0.351
2020,6,20,26,MI,-0.122
2020,6,20,27,MN,-0.122
2020,6,20,28,MS,0.037
2020,6,20,29,MO,-0.0968
2020,6,20,30,MT,-0.119
2020,6,20,31,NE,-0.0555
2020,6,20,32,NV,-0.24
2020,6,20,33,NH,-0.215
2020,6,20,34,NJ,-0.281
2020,6,20,35,NM,-0.232
2020,6,20,36,NY,-0.342
2020,6,20,37,NC,-0.0736
2020,6,20,38,ND,-0.178
2020,6,20,39,OH,-0.0746
2020,6,20,40,OK,-0.156
2020,6,20,41,OR,-0.19
2020,6,20,42,PA,-0.165
2020,6,20,44,RI,-0.264
2020,6,20,45,SC,-0.0611
2020,6,20,46,SD,-0.0916
2020,6,20,47,TN,-0.0951
2020,6,20,48,TX,-0.208
2020,6,20,49,UT,-0.136
2020,6,20,50,VT,-0.333
2020,6,20,51,VA,-0.198
2020,6,20,53,WA,-0.263
2020,6,20,54,WV,-0.0837
2020,6,20,55,WI,-0.185
2020,6,20,56,WY,-0.207
2020,6,21,1,AL,-0.165
2020,6,21,2,AK,-0.341
2020,6,21,4,AZ,-0.144
2020,6,21,5,AR,-0.0284
2020,6,21,6,CA,-0.229
2020,6,21,8,CO,-0.191
2020,6,21,9,CT,-0.186
2020,6,21,10,DE,-0.214
2020,6,21,11,DC,-0.582
2020,6,21,12,FL,-0.164
2020,6,21,13,GA,-0.14
2020,6,21,15,HI,-0.494
2020,6,21,16,ID,-0.0333
2020,6,21,17,IL,-0.234
2020,6,21,18,IN,-0.124
2020,6,21,19,IA,-0.109
2020,6,21,20,KS,-0.11
2020,6,21,21,KY,-0.0877
2020,6,21,22,LA,-0.172
2020,6,21,23,ME,-0.363
2020,6,21,24,MD,-0.236
2020,6,21,25,MA,-0.354
2020,6,21,26,MI,-0.118
2020,6,21,27,MN,-0.114
2020,6,21,28,MS,0.0474
2020,6,21,29,MO,-0.0867
2020,6,21,30,MT,-0.121
2020,6,21,31,NE,-0.0499
2020,6,21,32,NV,-0.228
2020,6,21,33,NH,-0.204
2020,6,21,34,NJ,-0.263
2020,6,21,35,NM,-0.235
2020,6,21,36,NY,-0.337
2020,6,21,37,NC,-0.0649
2020,6,21,38,ND,-0.141
2020,6,21,39,OH,-0.0695
2020,6,21,40,OK,-0.148
2020,6,21,41,OR,-0.183
2020,6,21,42,PA,-0.155
2020,6,21,44,RI,-0.254
2020,6,21,45,SC,-0.0599
2020,6,21,46,SD,-0.0929
2020,6,21,47,TN,-0.0867
2020,6,21,48,TX,-0.201
2020,6,21,49,UT,-0.14
2020,6,21,50,VT,-0.303
2020,6,21,51,VA,-0.191
2020,6,21,53,WA,-0.25
2020,6,21,54,WV,-0.0781
2020,6,21,55,WI,-0.181
2020,6,21,56,WY,-0.214
2020,6,22,1,AL,-0.178
2020,6,22,2,AK,-0.352
2020,6,22,4,AZ,-0.154
2020,6,22,5,AR,-0.0617
2020,6,22,6,CA,-0.238
2020,6,22,8,CO,-0.208
2020,6,22,9,CT,-0.189
2020,6,22,10,DE,-0.225
2020,6,22,11,DC,-0.591
2020,6,22,12,FL,-0.173
2020,6,22,13,GA,-0.15
2020,6,22,15,HI,-0.497
2020,6,22,16,ID,-0.0484
2020,6,22,17,IL,-0.247
2020,6,22,18,IN,-0.143
2020,6,22,19,IA,-0.134
2020,6,22,20,KS,-0.155
2020,6,22,21,KY,-0.0937
2020,6,22,22,LA,-0.188
2020,6,22,23,ME,-0.392
2020,6,22,24,MD,-0.238
2020,6,22,25,MA,-0.357
2020,6,22,26,MI,-0.125
2020,6,22,27,MN,-0.135
2020,6,22,28,MS,0.00589
2020,6,22,29,MO,-0.111
2020,6,22,30,MT,-0.126
2020,6,22,31,NE,-0.117
2020,6,22,32,NV,-0.235
2020,6,22,33,NH,-0.22
2020,6,22,34,NJ,-0.264
2020,6,22,35,NM,-0.25
2020,6,22,36,NY,-0.341
2020,6,22,37,NC,-0.0656
2020,6,22,38,ND,-0.175
2020,6,22,39,OH,-0.0864
2020,6,22,40,OK,-0.162
2020,6,22,41,OR,-0.182
2020,6,22,42,PA,-0.16
2020,6,22,44,RI,-0.271
2020,6,22,45,SC,-0.0694
2020,6,22,46,SD,-0.113
2020,6,22,47,TN,-0.101
2020,6,22,48,TX,-0.221
2020,6,22,49,UT,-0.149
2020,6,22,50,VT,-0.327
2020,6,22,51,VA,-0.199
2020,6,22,53,WA,-0.269
2020,6,22,54,WV,-0.0816
2020,6,22,55,WI,-0.194
2020,6,22,56,WY,-0.241
2020,6,23,1,AL,-0.183
2020,6,23,2,AK,-0.331
2020,6,23,4,AZ,-0.168
2020,6,23,5,AR,-0.0864
2020,6,23,6,CA,-0.239
2020,6,23,8,CO,-0.222
2020,6,23,9,CT,-0.189
2020,6,23,10,DE,-0.217
2020,6,23,11,DC,-0.597
2020,6,23,12,FL,-0.189
2020,6,23,13,GA,-0.164
2020,6,23,15,HI,-0.495
2020,6,23,16,ID,-0.0513
2020,6,23,17,IL,-0.246
2020,6,23,18,IN,-0.147
2020,6,23,19,IA,-0.15
2020,6,23,20,KS,-0.16
2020,6,23,21,KY,-0.112
2020,6,23,22,LA,-0.202
2020,6,23,23,ME,-0.403
2020,6,23,24,MD,-0.23
2020,6,23,25,MA,-0.366
2020,6,23,26,MI,-0.127
2020,6,23,27,MN,-0.142
2020,6,23,28,MS,-0.0153
2020,6,23,29,MO,-0.128
2020,6,23,30,MT,-0.122
2020,6,23,31,NE,-0.133
2020,6,23,32,NV,-0.253
2020,6,23,33,NH,-0.231
2020,6,23,34,NJ,-0.264
2020,6,23,35,NM,-0.246
2020,6,23,36,NY,-0.341
2020,6,23,37,NC,-0.0684
2020,6,23,38,ND,-0.188
2020,6,23,39,OH,-0.105
2020,6,23,40,OK,-0.178
2020,6,23,41,OR,-0.175
2020,6,23,42,PA,-0.165
2020,6,23,44,RI,-0.289
2020,6,23,45,SC,-0.0814
2020,6,23,46,SD,-0.154
2020,6,23,47,TN,-0.11
2020,6,23,48,TX,-0.239
2020,6,23,49,UT,-0.164
2020,6,23,50,VT,-0.334
2020,6,23,51,VA,-0.206
2020,6,23,53,WA,-0.276
2020,6,23,54,WV,-0.0952
2020,6,23,55,WI,-0.199
2020,6,23,56,WY,-0.243
2020,6,24,1,AL,-0.179
2020,6,24,2,AK,-0.341
2020,6,24,4,AZ,-0.172
2020,6,24,5,AR,-0.108
2020,6,24,6,CA,-0.237
2020,6,24,8,CO,-0.227
2020,6,24,9,CT,-0.195
2020,6,24,10,DE,-0.209
2020,6,24,11,DC,-0.591
2020,6,24,12,FL,-0.191
2020,6,24,13,GA,-0.161
2020,6,24,15,HI,-0.493
2020,6,24,16,ID,-0.0542
2020,6,24,17,IL,-0.244
2020,6,24,18,IN,-0.147
2020,6,24,19,IA,-0.158
2020,6,24,20,KS,-0.157
2020,6,24,21,KY,-0.105
2020,6,24,22,LA,-0.216
2020,6,24,23,ME,-0.383
2020,6,24,24,MD,-0.218
2020,6,24,25,MA,-0.364
2020,6,24,26,MI,-0.128
2020,6,24,27,MN,-0.147
2020,6,24,28,MS,-0.0399
2020,6,24,29,MO,-0.125
2020,6,24,30,MT,-0.14
2020,6,24,31,NE,-0.129
2020,6,24,32,NV,-0.248
2020,6,24,33,NH,-0.215
2020,6,24,34,NJ,-0.263
2020,6,24,35,NM,-0.263
2020,6,24,36,NY,-0.338
2020,6,24,37,NC,-0.0643
2020,6,24,38,ND,-0.186
2020,6,24,39,OH,-0.112
2020,6,24,40,OK,-0.18
2020,6,24,41,OR,-0.174
2020,6,24,42,PA,-0.163
2020,6,24,44,RI,-0.289
2020,6,24,45,SC,-0.0887
2020,6,24,46,SD,-0.147
2020,6,24,47,TN,-0.105
2020,6,24,48,TX,-0.243
2020,6,24,49,UT,-0.162
2020,6,24,50,VT,-0.325
2020,6,24,51,VA,-0.197
2020,6,24,53,WA,-0.28
2020,6,24,54,WV,-0.0938
2020,6,24,55,WI,-0.2
2020,6,24,56,WY,-0.249
2020,6,25,1,AL,-0.19
2020,6,25,2,AK,-0.344
2020,6,25,4,AZ,-0.175
2020,6,25,5,AR,-0.108
2020,6,25,6,CA,-0.23
2020,6,25,8,CO,-0.226
2020,6,25,9,CT,-0.201
2020,6,25,10,DE,-0.221
2020,6,25,11,DC,-0.629
2020,6,25,12,FL,-0.198
2020,6,25,13,GA,-0.161
2020,6,25,15,HI,-0.476
2020,6,25,16,ID,-0.0533
2020,6,25,17,IL,-0.241
2020,6,25,18,IN,-0.149
2020,6,25,19,IA,-0.155
2020,6,25,20,KS,-0.15
2020,6,25,21,KY,-0.104
2020,6,25,22,LA,-0.225
2020,6,25,23,ME,-0.379
2020,6,25,24,MD,-0.213
2020,6,25,25,MA,-0.352
2020,6,25,26,MI,-0.123
2020,6,25,27,MN,-0.152
2020,6,25,28,MS,-0.0405
2020,6,25,29,MO,-0.125
2020,6,25,30,MT,-0.136
2020,6,25,31,NE,-0.117
2020,6,25,32,NV,-0.251
2020,6,25,33,NH,-0.214
2020,6,25,34,NJ,-0.257
2020,6,25,35,NM,-0.26
2020,6,25,36,NY,-0.337
2020,6,25,37,NC,-0.0685
2020,6,25,38,ND,-0.183
2020,6,25,39,OH,-0.113
2020,6,25,40,OK,-0.168
2020,6,25,41,OR,-0.168
2020,6,25,42,PA,-0.162
2020,6,25,44,RI,-0.279
2020,6,25,45,SC,-0.0957
2020,6,25,46,SD,-0.147
2020,6,25,47,TN,-0.107
2020,6,25,48,TX,-0.25
2020,6,25,49,UT,-0.167
2020,6,25,50,VT,-0.322
2020,6,25,51,VA,-0.199
2020,6,25,53,WA,-0.277
2020,6,25,54,WV,-0.0956
2020,6,25,55,WI,-0.204
2020,6,25,56,WY,-0.25
2020,6,26,1,AL,-0.195
2020,6,26,2,AK,-0.343
2020,6,26,4,AZ,-0.182
2020,6,26,5,AR,-0.119
2020,6,26,6,CA,-0.229
2020,6,26,8,CO,-0.234
2020,6,26,9,CT,-0.198
2020,6,26,10,DE,-0.203
2020,6,26,11,DC,-0.631
2020,6,26,12,FL,-0.206
2020,6,26,13,GA,-0.172
2020,6,26,15,HI,-0.471
2020,6,26,16,ID,-0.0811
2020,6,26,17,IL,-0.243
2020,6,26,18,IN,-0.155
2020,6,26,19,IA,-0.154
2020,6,26,20,KS,-0.154
2020,6,26,21,KY,-0.109
2020,6,26,22,LA,-0.234
2020,6,26,23,ME,-0.377
2020,6,26,24,MD,-0.207
2020,6,26,25,MA,-0.345
2020,6,26,26,MI,-0.125
2020,6,26,27,MN,-0.164
2020,6,26,28,MS,-0.0599
2020,6,26,29,MO,-0.122
2020,6,26,30,MT,-0.144
2020,6,26,31,NE,-0.114
2020,6,26,32,NV,-0.247
2020,6,26,33,NH,-0.215
2020,6,26,34,NJ,-0.244
2020,6,26,35,NM,-0.256
2020,6,26,36,NY,-0.337
2020,6,26,37,NC,-0.0757
2020,6,26,38,ND,-0.162
2020,6,26,39,OH,-0.128
2020,6,26,40,OK,-0.167
2020,6,26,41,OR,-0.173
2020,6,26,42,PA,-0.157
2020,6,26,44,RI,-0.292
2020,6,26,45,SC,-0.102
2020,6,26,46,SD,-0.142
2020,6,26,47,TN,-0.11
2020,6,26,48,TX,-0.26
2020,6,26,49,UT,-0.18
2020,6,26,50,VT,-0.303
2020,6,26,51,VA,-0.201
2020,6,26,53,WA,-0.279
2020,6,26,54,WV,-0.0908
2020,6,26,55,WI,-0.21
2020,6,26,56,WY,-0.236
2020,6,27,1,AL,-0.184
2020,6,27,2,AK,-0.343
2020,6,27,4,AZ,-0.175
2020,6,27,5,AR,-0.12
2020,6,27,6,CA,-0.227
2020,6,27,8,CO,-0.237
2020,6,27,9,CT,-0.215
2020,6,27,10,DE,-0.191
2020,6,27,11,DC,-0.629
2020,6,27,12,FL,-0.212
2020,6,27,13,GA,-0.182
2020,6,27,15,HI,-0.468
2020,6,27,16,ID,-0.0742
2020,6,27,17,IL,-0.243
2020,6,27,18,IN,-0.164
2020,6,27,19,IA,-0.159
2020,6,27,20,KS,-0.166
2020,6,27,21,KY,-0.118
2020,6,27,22,LA,-0.244
2020,6,27,23,ME,-0.379
2020,6,27,24,MD,-0.203
2020,6,27,25,MA,-0.345
2020,6,27,26,MI,-0.125
2020,6,27,27,MN,-0.168
2020,6,27,28,MS,-0.0656
2020,6,27,29,MO,-0.129
2020,6,27,30,MT,-0.154
2020,6,27,31,NE,-0.108
2020,6,27,32,NV,-0.242
2020,6,27,33,NH,-0.23
2020,6,27,34,NJ,-0.244
2020,6,27,35,NM,-0.249
2020,6,27,36,NY,-0.34
2020,6,27,37,NC,-0.0921
2020,6,27,38,ND,-0.176
2020,6,27,39,OH,-0.143
2020,6,27,40,OK,-0.18
2020,6,27,41,OR,-0.177
2020,6,27,42,PA,-0.158
2020,6,27,44,RI,-0.3
2020,6,27,45,SC,-0.115
2020,6,27,46,SD,-0.138
2020,6,27,47,TN,-0.117
2020,6,27,48,TX,-0.272
2020,6,27,49,UT,-0.187
2020,6,27,50,VT,-0.321
2020,6,27,51,VA,-0.208
2020,6,27,53,WA,-0.275
2020,6,27,54,WV,-0.104
2020,6,27,55,WI,-0.215
2020,6,27,56,WY,-0.24
2020,6,28,1,AL,-0.197
2020,6,28,2,AK,-0.354
2020,6,28,4,AZ,-0.181
2020,6,28,5,AR,-0.127
2020,6,28,6,CA,-0.237
2020,6,28,8,CO,-0.247
2020,6,28,9,CT,-0.227
2020,6,28,10,DE,-0.186
2020,6,28,11,DC,-0.628
2020,6,28,12,FL,-0.226
2020,6,28,13,GA,-0.204
2020,6,28,15,HI,-0.469
2020,6,28,16,ID,-0.102
2020,6,28,17,IL,-0.253
2020,6,28,18,IN,-0.178
2020,6,28,19,IA,-0.173
2020,6,28,20,KS,-0.18
2020,6,28,21,KY,-0.132
2020,6,28,22,LA,-0.256
2020,6,28,23,ME,-0.393
2020,6,28,24,MD,-0.214
2020,6,28,25,MA,-0.346
2020,6,28,26,MI,-0.138
2020,6,28,27,MN,-0.183
2020,6,28,28,MS,-0.0794
2020,6,28,29,MO,-0.147
2020,6,28,30,MT,-0.158
2020,6,28,31,NE,-0.111
2020,6,28,32,NV,-0.248
2020,6,28,33,NH,-0.236
2020,6,28,34,NJ,-0.256
2020,6,28,35,NM,-0.25
2020,6,28,36,NY,-0.344
2020,6,28,37,NC,-0.111
2020,6,28,38,ND,-0.2
2020,6,28,39,OH,-0.155
2020,6,28,40,OK,-0.192
2020,6,28,41,OR,-0.188
2020,6,28,42,PA,-0.162
2020,6,28,44,RI,-0.317
2020,6,28,45,SC,-0.135
2020,6,28,46,SD,-0.15
2020,6,28,47,TN,-0.135
2020,6,28,48,TX,-0.286
2020,6,28,49,UT,-0.192
2020,6,28,50,VT,-0.357
2020,6,28,51,VA,-0.22
2020,6,28,53,WA,-0.293
2020,6,28,54,WV,-0.119
2020,6,28,55,WI,-0.223
2020,6,28,56,WY,-0.252
2020,6,29,1,AL,-0.197
2020,6,29,2,AK,-0.36
2020,6,29,4,AZ,-0.192
2020,6,29,5,AR,-0.134
2020,6,29,6,CA,-0.235
2020,6,29,8,CO,-0.238
2020,6,29,9,CT,-0.224
2020,6,29,10,DE,-0.188
2020,6,29,11,DC,-0.617
2020,6,29,12,FL,-0.23
2020,6,29,13,GA,-0.207
2020,6,29,15,HI,-0.462
2020,6,29,16,ID,-0.101
2020,6,29,17,IL,-0.251
2020,6,29,18,IN,-0.181
2020,6,29,19,IA,-0.158
2020,6,29,20,KS,-0.18
2020,6,29,21,KY,-0.136
2020,6,29,22,LA,-0.261
2020,6,29,23,ME,-0.406
2020,6,29,24,MD,-0.217
2020,6,29,25,MA,-0.349
2020,6,29,26,MI,-0.141
2020,6,29,27,MN,-0.182
2020,6,29,28,MS,-0.0543
2020,6,29,29,MO,-0.151
2020,6,29,30,MT,-0.168
2020,6,29,31,NE,-0.102
2020,6,29,32,NV,-0.248
2020,6,29,33,NH,-0.232
2020,6,29,34,NJ,-0.245
2020,6,29,35,NM,-0.247
2020,6,29,36,NY,-0.344
2020,6,29,37,NC,-0.113
2020,6,29,38,ND,-0.186
2020,6,29,39,OH,-0.152
2020,6,29,40,OK,-0.192
2020,6,29,41,OR,-0.187
2020,6,29,42,PA,-0.15
2020,6,29,44,RI,-0.296
2020,6,29,45,SC,-0.143
2020,6,29,46,SD,-0.164
2020,6,29,47,TN,-0.136
2020,6,29,48,TX,-0.283
2020,6,29,49,UT,-0.193
2020,6,29,50,VT,-0.366
2020,6,29,51,VA,-0.216
2020,6,29,53,WA,-0.288
2020,6,29,54,WV,-0.118
2020,6,29,55,WI,-0.219
2020,6,29,56,WY,-0.252
2020,6,30,1,AL,-0.196
2020,6,30,2,AK,-0.332
2020,6,30,4,AZ,-0.179
2020,6,30,5,AR,-0.115
2020,6,30,6,CA,-0.223
2020,6,30,8,CO,-0.226
2020,6,30,9,CT,-0.214
2020,6,30,10,DE,-0.203
2020,6,30,11,DC,-0.608
2020,6,30,12,FL,-0.225
2020,6,30,13,GA,-0.191
2020,6,30,15,HI,-0.458
2020,6,30,16,ID,-0.0934
2020,6,30,17,IL,-0.24
2020,6,30,18,IN,-0.189
2020,6,30,19,IA,-0.148
2020,6,30,20,KS,-0.169
2020,6,30,21,KY,-0.129
2020,6,30,22,LA,-0.255
2020,6,30,23,ME,-0.4
2020,6,30,24,MD,-0.204
2020,6,30,25,MA,-0.344
2020,6,30,26,MI,-0.139
2020,6,30,27,MN,-0.174
2020,6,30,28,MS,-0.0478
2020,6,30,29,MO,-0.132
2020,6,30,30,MT,-0.172
2020,6,30,31,NE,-0.0918
2020,6,30,32,NV,-0.239
2020,6,30,33,NH,-0.24
2020,6,30,34,NJ,-0.235
2020,6,30,35,NM,-0.237
2020,6,30,36,NY,-0.335
2020,6,30,37,NC,-0.101
2020,6,30,38,ND,-0.178
2020,6,30,39,OH,-0.149
2020,6,30,40,OK,-0.175
2020,6,30,41,OR,-0.182
2020,6,30,42,PA,-0.129
2020,6,30,44,RI,-0.294
2020,6,30,45,SC,-0.144
2020,6,30,46,SD,-0.127
2020,6,30,47,TN,-0.125
2020,6,30,48,TX,-0.274
2020,6,30,49,UT,-0.176
2020,6,30,50,VT,-0.365
2020,6,30,51,VA,-0.198
2020,6,30,53,WA,-0.281
2020,6,30,54,WV,-0.127
2020,6,30,55,WI,-0.208
2020,6,30,56,WY,-0.234
2020,7,1,1,AL,-0.211
2020,7,1,2,AK,-0.305
2020,7,1,4,AZ,-0.191
2020,7,1,5,AR,-0.122
2020,7,1,6,CA,-0.225
2020,7,1,8,CO,-0.23
2020,7,1,9,CT,-0.234
2020,7,1,10,DE,-0.195
2020,7,1,11,DC,-0.619
2020,7,1,12,FL,-0.234
2020,7,1,13,GA,-0.195
2020,7,1,15,HI,-0.452
2020,7,1,16,ID,-0.102
2020,7,1,17,IL,-0.246
2020,7,1,18,IN,-0.206
